,timestamp,Unnamed: 0,symbol,side,size,price
180,2019-03-01 00:29:00,140859,ETHUSD,Buy,200,135.0
181,2019-03-01 00:29:00,122573,ETHUSD,Buy,100,137.45
182,2019-03-01 00:29:00,140857,ETHUSD,Buy,358,137.7
183,2019-03-01 00:29:00,140858,ETHUSD,Buy,1299,137.7
184,2019-03-01 00:29:00,140859,ETHUSD,Buy,280,137.7
185,2019-03-01 00:29:00,122573,ETHUSD,Sell,200,136.7
186,2019-03-01 00:29:00,140857,ETHUSD,Buy,2,137.05
187,2019-03-01 00:29:00,140858,ETHUSD,Sell,4523,137.0
188,2019-03-01 00:29:00,140859,ETHUSD,Sell,1774,137.0
189,2019-03-01 00:29:00,122573,ETHUSD,Buy,10,131.2
190,2019-03-01 00:29:00,122573,ETHUSD,Sell,4,135.9
191,2019-03-01 00:29:00,140857,ETHUSD,Sell,200,135.9
192,2019-03-01 00:29:00,140858,ETHUSD,Sell,87,135.9
193,2019-03-01 00:29:00,140859,ETHUSD,Sell,93,135.9
194,2019-03-01 00:30:00,140935,ETHUSD,Buy,260,132.35
195,2019-03-01 00:30:00,140935,ETHUSD,Buy,20,125.2
196,2019-03-01 00:30:00,140935,ETHUSD,Buy,3183,135.1
197,2019-03-01 00:30:00,140935,ETHUSD,Sell,375,137.65
198,2019-03-01 00:30:00,140935,ETHUSD,Buy,2,137.15
199,2019-03-01 00:30:00,140935,ETHUSD,Buy,2617,135.95
200,2019-03-01 00:36:00,141197,ETHUSD,Sell,2,132.35
201,2019-03-01 00:36:00,141197,ETHUSD,Buy,100,125.3
202,2019-03-01 00:36:00,141197,ETHUSD,Buy,223,135.05
203,2019-03-01 00:36:00,141197,ETHUSD,Buy,855,137.7
204,2019-03-01 00:36:00,141197,ETHUSD,Sell,400,137.0
205,2019-03-01 00:36:00,141197,ETHUSD,Buy,2200,136.15
206,2019-03-01 00:39:00,17901,ETHUSD,Buy,100,135.3
207,2019-03-01 00:39:00,17901,ETHUSD,Sell,19,135.25
208,2019-03-01 00:39:00,141264,ETHUSD,Sell,2,132.35
209,2019-03-01 00:39:00,141265,ETHUSD,Sell,2,132.35
210,2019-03-01 00:39:00,17901,ETHUSD,Sell,582,134.45
211,2019-03-01 00:39:00,141264,ETHUSD,Buy,1066,125.35
212,2019-03-01 00:39:00,141265,ETHUSD,Buy,1,125.35
213,2019-03-01 00:39:00,141264,ETHUSD,Buy,9823,135.15
214,2019-03-01 00:39:00,141265,ETHUSD,Buy,1000,135.15
215,2019-03-01 00:39:00,141264,ETHUSD,Buy,50,137.75
216,2019-03-01 00:39:00,141265,ETHUSD,Buy,600,137.75
217,2019-03-01 00:39:00,141264,ETHUSD,Buy,100,137.1
218,2019-03-01 00:39:00,141265,ETHUSD,Buy,2,137.1
219,2019-03-01 00:39:00,17901,ETHUSD,Buy,809,136.6
220,2019-03-01 00:39:00,141264,ETHUSD,Sell,65,136.1
221,2019-03-01 00:39:00,141265,ETHUSD,Sell,65,136.1
222,2019-03-01 00:40:00,17980,ETHUSD,Buy,25,135.4
223,2019-03-01 00:40:00,17981,ETHUSD,Buy,13123,135.4
224,2019-03-01 00:40:00,17982,ETHUSD,Buy,2,135.4
225,2019-03-01 00:40:00,17983,ETHUSD,Buy,150,135.4
226,2019-03-01 00:40:00,17984,ETHUSD,Buy,800,135.4
227,2019-03-01 00:40:00,17985,ETHUSD,Buy,31,135.4
228,2019-03-01 00:40:00,17986,ETHUSD,Buy,37,135.4
229,2019-03-01 00:40:00,17987,ETHUSD,Buy,55,135.4
230,2019-03-01 00:40:00,17988,ETHUSD,Buy,3500,135.4
231,2019-03-01 00:40:00,17989,ETHUSD,Buy,150,135.4
232,2019-03-01 00:40:00,17990,ETHUSD,Buy,2152,135.4
233,2019-03-01 00:40:00,17991,ETHUSD,Buy,3848,135.4
234,2019-03-01 00:40:00,17992,ETHUSD,Buy,140,135.4
235,2019-03-01 00:40:00,17993,ETHUSD,Buy,6,135.4
236,2019-03-01 00:40:00,17994,ETHUSD,Buy,8,135.4
237,2019-03-01 00:40:00,17995,ETHUSD,Buy,100,135.4
238,2019-03-01 00:40:00,17996,ETHUSD,Buy,10,135.4
239,2019-03-01 00:40:00,17997,ETHUSD,Buy,70,135.4
240,2019-03-01 00:40:00,17998,ETHUSD,Buy,1629,135.4
241,2019-03-01 00:40:00,17999,ETHUSD,Buy,5868,135.4
242,2019-03-01 00:40:00,18000,ETHUSD,Buy,11679,135.4
243,2019-03-01 00:40:00,17980,ETHUSD,Sell,260,135.25
244,2019-03-01 00:40:00,17981,ETHUSD,Sell,760,135.25
245,2019-03-01 00:40:00,17982,ETHUSD,Sell,14240,135.25
246,2019-03-01 00:40:00,17983,ETHUSD,Sell,625,135.25
247,2019-03-01 00:40:00,17984,ETHUSD,Buy,1000,135.3
248,2019-03-01 00:40:00,17985,ETHUSD,Buy,4581,135.3
249,2019-03-01 00:40:00,17986,ETHUSD,Buy,10,135.3
250,2019-03-01 00:40:00,17987,ETHUSD,Buy,10,135.3
251,2019-03-01 00:40:00,17988,ETHUSD,Buy,50000,135.3
252,2019-03-01 00:40:00,17989,ETHUSD,Buy,137,135.3
253,2019-03-01 00:40:00,17990,ETHUSD,Buy,33333,135.3
254,2019-03-01 00:40:00,17991,ETHUSD,Buy,9000,135.3
255,2019-03-01 00:40:00,17992,ETHUSD,Buy,2000,135.3
256,2019-03-01 00:40:00,17993,ETHUSD,Buy,39,135.3
257,2019-03-01 00:40:00,17994,ETHUSD,Buy,20,135.3
258,2019-03-01 00:40:00,17995,ETHUSD,Buy,870,135.3
259,2019-03-01 00:40:00,17996,ETHUSD,Buy,1130,135.3
260,2019-03-01 00:40:00,17997,ETHUSD,Buy,20,135.3
261,2019-03-01 00:40:00,17998,ETHUSD,Buy,291,135.3
262,2019-03-01 00:40:00,17999,ETHUSD,Buy,5000,135.3
263,2019-03-01 00:40:00,18000,ETHUSD,Buy,2000,135.3
264,2019-03-01 00:40:00,17980,ETHUSD,Sell,16941,134.25
265,2019-03-01 00:40:00,17981,ETHUSD,Sell,4,134.25
266,2019-03-01 00:40:00,17982,ETHUSD,Sell,2500,134.25
267,2019-03-01 00:40:00,17983,ETHUSD,Sell,600,134.25
268,2019-03-01 00:40:00,17984,ETHUSD,Sell,17236,134.25
269,2019-03-01 00:40:00,17985,ETHUSD,Sell,50,134.25
270,2019-03-01 00:40:00,17986,ETHUSD,Buy,4558,134.3
271,2019-03-01 00:40:00,17987,ETHUSD,Buy,442,134.3
272,2019-03-01 00:40:00,17988,ETHUSD,Sell,14697,134.25
273,2019-03-01 00:40:00,17989,ETHUSD,Sell,10000,134.25
274,2019-03-01 00:40:00,17990,ETHUSD,Sell,10000,134.25
275,2019-03-01 00:40:00,17991,ETHUSD,Sell,34696,134.25
276,2019-03-01 00:40:00,17992,ETHUSD,Sell,20,134.25
277,2019-03-01 00:40:00,17993,ETHUSD,Sell,50,134.25
278,2019-03-01 00:40:00,17994,ETHUSD,Sell,65234,134.25
279,2019-03-01 00:40:00,17995,ETHUSD,Buy,1,134.3
280,2019-03-01 00:40:00,17996,ETHUSD,Sell,2000,134.25
281,2019-03-01 00:40:00,17997,ETHUSD,Sell,4,134.25
282,2019-03-01 00:40:00,17998,ETHUSD,Sell,13718,134.25
283,2019-03-01 00:40:00,17999,ETHUSD,Sell,500,134.25
284,2019-03-01 00:40:00,18000,ETHUSD,Buy,1,134.3
285,2019-03-01 00:40:00,17980,ETHUSD,Sell,30,136.5
286,2019-03-01 00:40:00,17981,ETHUSD,Sell,751,136.45
287,2019-03-01 00:40:00,17982,ETHUSD,Sell,751,136.45
288,2019-03-01 00:40:00,17983,ETHUSD,Sell,30,136.45
289,2019-03-01 00:40:00,17984,ETHUSD,Sell,20,136.45
290,2019-03-01 00:40:00,17985,ETHUSD,Sell,100,136.45
291,2019-03-01 00:40:00,17986,ETHUSD,Sell,12000,136.45
292,2019-03-01 00:40:00,17987,ETHUSD,Sell,200,136.45
293,2019-03-01 00:40:00,17988,ETHUSD,Sell,1726,136.45
294,2019-03-01 00:40:00,17989,ETHUSD,Sell,500,136.45
295,2019-03-01 00:40:00,17990,ETHUSD,Sell,619,136.45
296,2019-03-01 00:40:00,17991,ETHUSD,Sell,2000,136.45
297,2019-03-01 00:40:00,17992,ETHUSD,Buy,1000,136.5
298,2019-03-01 00:40:00,17993,ETHUSD,Sell,2381,136.45
299,2019-03-01 00:40:00,17994,ETHUSD,Sell,20,136.45
300,2019-03-01 00:40:00,17995,ETHUSD,Sell,1643,136.45
301,2019-03-01 00:40:00,17996,ETHUSD,Sell,30,136.45
302,2019-03-01 00:40:00,17997,ETHUSD,Sell,20,136.45
303,2019-03-01 00:40:00,17998,ETHUSD,Sell,7,136.45
304,2019-03-01 00:40:00,17999,ETHUSD,Sell,1000,136.45
305,2019-03-01 00:40:00,18000,ETHUSD,Sell,270,136.45
306,2019-03-01 00:41:00,141304,ETHUSD,Sell,2,132.3
307,2019-03-01 00:41:00,141305,ETHUSD,Sell,22934,132.3
308,2019-03-01 00:41:00,141304,ETHUSD,Buy,25,125.4
309,2019-03-01 00:41:00,141305,ETHUSD,Buy,20000,125.4
310,2019-03-01 00:41:00,141304,ETHUSD,Buy,500,135.15
311,2019-03-01 00:41:00,141305,ETHUSD,Buy,200,135.15
312,2019-03-01 00:41:00,141304,ETHUSD,Buy,50,137.8
313,2019-03-01 00:41:00,141305,ETHUSD,Buy,1000,137.8
314,2019-03-01 00:41:00,141304,ETHUSD,Buy,2,137.1
315,2019-03-01 00:41:00,141305,ETHUSD,Buy,2,137.1
316,2019-03-01 00:41:00,141304,ETHUSD,Sell,400,136.05
317,2019-03-01 00:41:00,141305,ETHUSD,Sell,6000,136.05
318,2019-03-01 00:49:00,141872,ETHUSD,Buy,138,132.4
319,2019-03-01 00:49:00,141872,ETHUSD,Buy,2000,125.45
320,2019-03-01 00:49:00,141872,ETHUSD,Sell,1380,135.5
321,2019-03-01 00:49:00,141872,ETHUSD,Sell,101,137.3
322,2019-03-01 00:49:00,141872,ETHUSD,Buy,90,137.2
323,2019-03-01 00:49:00,141872,ETHUSD,Sell,15,136.1
324,2019-03-01 00:54:00,141949,ETHUSD,Buy,110,132.5
325,2019-03-01 00:54:00,141949,ETHUSD,Buy,3,125.55
326,2019-03-01 00:54:00,141949,ETHUSD,Buy,14000,135.55
327,2019-03-01 00:54:00,141949,ETHUSD,Sell,2349,137.25
328,2019-03-01 00:54:00,141949,ETHUSD,Buy,2,137.2
329,2019-03-01 00:54:00,141949,ETHUSD,Sell,1122,136.0
330,2019-03-01 00:55:00,141994,ETHUSD,Buy,4500,132.55
331,2019-03-01 00:55:00,141994,ETHUSD,Buy,8243,125.6
332,2019-03-01 00:55:00,141994,ETHUSD,Buy,1450,135.45
333,2019-03-01 00:55:00,141994,ETHUSD,Sell,569,137.25
334,2019-03-01 00:55:00,141994,ETHUSD,Buy,3,137.25
335,2019-03-01 00:55:00,141994,ETHUSD,Sell,500,135.95
336,2019-03-01 00:57:00,142066,ETHUSD,Sell,2,132.6
337,2019-03-01 00:57:00,142067,ETHUSD,Sell,2,132.6
338,2019-03-01 00:57:00,142068,ETHUSD,Buy,500,132.65
339,2019-03-01 00:57:00,142066,ETHUSD,Buy,1855,125.65
340,2019-03-01 00:57:00,142067,ETHUSD,Buy,6717,125.65
341,2019-03-01 00:57:00,142068,ETHUSD,Buy,750,125.65
342,2019-03-01 00:57:00,142066,ETHUSD,Buy,5000,135.7
343,2019-03-01 00:57:00,142067,ETHUSD,Buy,500,135.7
344,2019-03-01 00:57:00,142068,ETHUSD,Buy,21,135.7
345,2019-03-01 00:57:00,142066,ETHUSD,Sell,4000,137.15
346,2019-03-01 00:57:00,142067,ETHUSD,Sell,10000,137.15
347,2019-03-01 00:57:00,142068,ETHUSD,Sell,100,137.15
348,2019-03-01 00:57:00,142066,ETHUSD,Buy,100,137.4
349,2019-03-01 00:57:00,142067,ETHUSD,Buy,200,137.4
350,2019-03-01 00:57:00,142068,ETHUSD,Buy,50,137.4
351,2019-03-01 00:57:00,142066,ETHUSD,Sell,500,135.9
352,2019-03-01 00:57:00,142067,ETHUSD,Sell,7500,135.9
353,2019-03-01 00:57:00,142068,ETHUSD,Sell,751,135.9
354,2019-03-01 00:58:00,18588,ETHUSD,Buy,25,135.1
355,2019-03-01 00:58:00,18589,ETHUSD,Buy,64,135.1
356,2019-03-01 00:58:00,18590,ETHUSD,Buy,36,135.1
357,2019-03-01 00:58:00,18591,ETHUSD,Buy,100,135.1
358,2019-03-01 00:58:00,18592,ETHUSD,Buy,24,135.1
359,2019-03-01 00:58:00,18593,ETHUSD,Buy,120,135.1
360,2019-03-01 00:58:00,18594,ETHUSD,Buy,374,135.1
361,2019-03-01 00:58:00,18595,ETHUSD,Buy,74,135.1
362,2019-03-01 00:58:00,18596,ETHUSD,Sell,30,135.05
363,2019-03-01 00:58:00,18588,ETHUSD,Buy,232,135.15
364,2019-03-01 00:58:00,18589,ETHUSD,Buy,21,135.15
365,2019-03-01 00:58:00,18590,ETHUSD,Buy,4215,135.15
366,2019-03-01 00:58:00,18591,ETHUSD,Buy,5785,135.15
367,2019-03-01 00:58:00,18592,ETHUSD,Buy,3448,135.15
368,2019-03-01 00:58:00,18593,ETHUSD,Buy,200,135.15
369,2019-03-01 00:58:00,18594,ETHUSD,Buy,220,135.15
370,2019-03-01 00:58:00,18595,ETHUSD,Buy,200,135.15
371,2019-03-01 00:58:00,18596,ETHUSD,Buy,220,135.15
372,2019-03-01 00:58:00,142311,ETHUSD,Buy,100,132.6
373,2019-03-01 00:58:00,142312,ETHUSD,Buy,1,132.6
374,2019-03-01 00:58:00,142313,ETHUSD,Buy,1127,132.6
375,2019-03-01 00:58:00,142314,ETHUSD,Sell,2,132.55
376,2019-03-01 00:58:00,142315,ETHUSD,Sell,2,132.55
377,2019-03-01 00:58:00,142316,ETHUSD,Sell,2,132.55
378,2019-03-01 00:58:00,142317,ETHUSD,Sell,2,132.55
379,2019-03-01 00:58:00,142318,ETHUSD,Sell,2,132.55
380,2019-03-01 00:58:00,142319,ETHUSD,Buy,2000,132.6
381,2019-03-01 00:58:00,142320,ETHUSD,Sell,2,132.55
382,2019-03-01 00:58:00,142321,ETHUSD,Sell,2,132.55
383,2019-03-01 00:58:00,142322,ETHUSD,Buy,100,132.6
384,2019-03-01 00:58:00,142323,ETHUSD,Buy,6505,132.6
385,2019-03-01 00:58:00,18588,ETHUSD,Buy,6500,134.05
386,2019-03-01 00:58:00,18589,ETHUSD,Buy,1911,134.05
387,2019-03-01 00:58:00,18590,ETHUSD,Buy,2294,134.05
388,2019-03-01 00:58:00,18591,ETHUSD,Buy,8794,134.05
389,2019-03-01 00:58:00,18592,ETHUSD,Sell,1,134.0
390,2019-03-01 00:58:00,18593,ETHUSD,Sell,7500,134.0
391,2019-03-01 00:58:00,18594,ETHUSD,Buy,10000,134.05
392,2019-03-01 00:58:00,18595,ETHUSD,Buy,275,134.05
393,2019-03-01 00:58:00,18596,ETHUSD,Buy,4000,134.05
